fixture_id,season_id,y_true,y_pred,p_home,p_draw,p_away
205344960,6527,H,H,0.5752647039086076,0.33316510142722106,0.09157019466417124
205344961,6527,D,H,0.5155552935595302,0.22908518494297372,0.255359521497496
205344962,6527,H,A,0.17174415480527258,0.31086967809755933,0.517386167097168
205684762,6484,H,H,0.780267432317467,0.12470294762694545,0.09502962005558757
205684763,6484,A,A,0.2816924169266063,0.3430894709250772,0.3752181121483166
205684764,6484,D,H,0.44941997913144804,0.2551182015039308,0.2954618193646211
205863376,6527,H,H,0.6810186589670907,0.232596926685192,0.08638441434771735
205863381,6527,H,A,0.3087319352248843,0.24349256529850188,0.4477754994766139
205863382,6527,H,A,0.21739046548861293,0.24061173576405848,0.5419977987473286
205863383,6527,A,H,0.38509010480385786,0.32742272188910143,0.28748717330704066
205863393,6484,A,A,0.12016365821069155,0.3425644438451832,0.5372718979441252
206315767,6526,H,A,0.31446438090688744,0.283570414314339,0.40196520477877373
206315768,6526,D,H,0.3967185535615604,0.2926388399669302,0.31064260647150943
206315769,6526,D,D,0.2524676639962128,0.4387439709378612,0.30878836506592605
206315770,6526,A,A,0.2838718292733094,0.29756695089351043,0.4185612198331802
206315771,6526,D,A,0.24413851524225555,0.3671957324402872,0.38866575231745726
206315772,6526,A,A,0.24740788320199716,0.36723191596379406,0.3853602008342088
206315773,6526,D,A,0.33346620121835807,0.2997758768909096,0.3667579218907323
207381045,6527,D,A,0.2554264218814153,0.32420597965660575,0.42036759846197885
207381046,6597,A,A,0.15942184825422284,0.3546505374818278,0.4859276142639494
207381053,6527,D,A,0.16888312269261863,0.24140530931191234,0.589711567995469
207381055,6484,A,D,0.26185752383420074,0.38997712033400717,0.3481653558317921
207381056,6484,D,H,0.7296104493660207,0.12950079748691756,0.14088875314706165
207381057,6484,D,H,0.57651870132524,0.27621395994711523,0.14726733872764478
207381058,6484,D,A,0.1689749062176446,0.314842092631014,0.5161830011513414
207381059,6484,A,A,0.3555027736314373,0.21976949875494287,0.42472772761361977
207381060,6484,H,H,0.6825424094780157,0.14701289582073732,0.17044469470124693
207381061,6484,D,A,0.1907076926396038,0.17374234941820776,0.6355499579421884
207381062,6484,H,H,0.6498399989465621,0.17493460370306813,0.17522539735036977
207381063,6484,H,H,0.5663426482408814,0.1808585162454163,0.25279883551370236
207381064,6484,A,A,0.2983795960896127,0.27905653151186577,0.4225638723985216
207381068,6435,H,A,0.26585105504784523,0.33801829847799314,0.39613064647416163
207626566,6527,A,D,0.1912381072840635,0.4342366316835983,0.37452526103233824
207626568,6435,D,D,0.3001930285176427,0.4697679031383873,0.23003906834397006
207626574,6527,A,A,0.3120715073973621,0.21206040202650656,0.47586809057613133
207626578,6435,D,H,0.5926688827838786,0.2691535824545585,0.13817753476156291
207626579,6527,H,A,0.2752129873571025,0.2800492364771178,0.4447377761657798
207626583,6435,H,A,0.16014112642292447,0.38456757363204164,0.4552912999450339
207626591,6597,H,H,0.5905812345422119,0.3121955650589257,0.09722320039886244
207626592,6597,H,H,0.4936998337511482,0.3177876169142977,0.18851254933455414
207626593,6597,A,H,0.4304394800733896,0.3059692841990682,0.2635912357275422
207626595,6435,A,A,0.2514972061332346,0.36011938879705524,0.3883834050697102
207626604,6597,A,A,0.08529829135266138,0.19014637101322912,0.7245553376341095
207626607,6597,A,A,0.23453166425804403,0.3273549599394223,0.4381133758025337
207626613,6597,H,A,0.22124428606228846,0.34834388574562963,0.4304118281920818
207932271,6597,A,A,0.13158515192435613,0.34971015267498967,0.5187046954006541
207932275,6435,H,H,0.5166889333648876,0.31463474845578143,0.16867631817933096
207932282,6597,H,A,0.2956137567191095,0.334304509594726,0.37008173368616454
207932286,6435,A,D,0.2948610902991698,0.4347983035033041,0.27034060619752615
207932295,6527,H,H,0.85224932460168,0.10578103011357302,0.04196964528474698
207932296,6527,A,A,0.3244442160742056,0.283689200745954,0.3918665831798404
207932298,6527,A,H,0.3575274840331864,0.35581660857332464,0.28665590739348895
207932299,6527,A,A,0.09105452146835262,0.24984281505832293,0.6591026634733245
208235743,6526,H,A,0.11051146536696246,0.14411986955096504,0.7453686650820727
208235749,6526,H,H,0.6091307835507136,0.2910194232193679,0.0998497932299185
208235750,6526,D,H,0.4230365215839023,0.3659526887959406,0.21101078962015724
208235751,6526,A,A,0.04188554005281115,0.2159795485204991,0.7421349114266897
208235752,6526,H,H,0.5759266877869406,0.20213723695989294,0.22193607525316653
